twb file name,object type,datasource name,table name,remote column name,local column name,worksheet name,dashboard name,property type,property name,property value,proposed value,conversion in TS,supported in TS,supported in Migrator,exec_error_details,exec_mode,exec_status,exec_start_time,exec_end_time,exec_id,output_file_type,output_file_name,last_ingested_date
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Compensation Band (copy),Compensation Band (copy),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Current/Not-current quarter (copy)_255016392841842688,Current/Not-current quarter (copy)_255016392841842688,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Current/Not-current quarter (copy)_255016392841842688,Current/Not-current quarter (copy)_255016392841842688,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Current/Not-current quarter (copy)_255016392841842688,Current/Not-current quarter (copy)_255016392841842688,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,DATE (copy)_1819383927418265605,DATE (copy)_1819383927418265605,,,metadata-record,data type,date,,DATE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,DATE (copy)_6436066097843445766,DATE (copy)_6436066097843445766,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,DATE (copy)_6436066097843445766,DATE (copy)_6436066097843445766,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,DATE (copy)_6436066097843445766,DATE (copy)_6436066097843445766,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Date name (month year)  (copy)_6436066097842982917,Date name (month year)  (copy)_6436066097842982917,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Date name (month year)  (copy)_6436066097842982917,Date name (month year)  (copy)_6436066097842982917,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Date name (month year)  (copy)_6436066097842982917,Date name (month year)  (copy)_6436066097842982917,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Date trunc (copy)_4793941078133764096,Date trunc (copy)_4793941078133764096,,,metadata-record,data type,date,,DATE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Date trunc (month) (copy)_6436066097534660611,Date trunc (month) (copy)_6436066097534660611,,,metadata-record,data type,date,,DATE,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,ELT (group),ELT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,ELT (group),ELT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,ELT (group),ELT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Employee ID (copy),Employee ID (copy),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Employee ID (copy),Employee ID (copy),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Employee ID (copy),Employee ID (copy),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,End compare date  (copy)_3987233819956461596,End compare date  (copy)_3987233819956461596,,,metadata-record,data type,boolean,,BOOL,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,End compare date  for monthly (copy)_3987233819958583326,End compare date  for monthly (copy)_3987233819958583326,,,metadata-record,data type,datetime,,DATE_TIME,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group) 2,Ethnicity (group) 2,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group) 2,Ethnicity (group) 2,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group) 2,Ethnicity (group) 2,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group),Ethnicity (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group),Ethnicity (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Ethnicity (group),Ethnicity (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Function Clean & Band (group),Function Clean & Band (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Function Clean & Band (group),Function Clean & Band (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Function Clean & Band (group),Function Clean & Band (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Level Group (copy)_3861766378700697602,Level Group (copy)_3861766378700697602,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Level Group (copy)_3861766378700697602,Level Group (copy)_3861766378700697602,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Level Group (copy)_3861766378700697602,Level Group (copy)_3861766378700697602,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Organization - L1,Organization - L1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Organization - L1,Organization - L1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Organization - L1,Organization - L1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT (group),PDT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT (group),PDT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT (group),PDT (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT,PDT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT,PDT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,PDT,PDT,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut (copy)_5377579483121418241,Parametrised Category to cut (copy)_5377579483121418241,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut (copy)_5377579483121418241,Parametrised Category to cut (copy)_5377579483121418241,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut (copy)_5377579483121418241,Parametrised Category to cut (copy)_5377579483121418241,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,Parametrised Category to cut for monthly/quarterly (copy)_180706998323871744,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Permission cal (copy)_1433059476814467072,Permission cal (copy)_1433059476814467072,,,metadata-record,data type,boolean,,BOOL,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Permission cal for monthly/quarterly (copy)_2026690207685591040,Permission cal for monthly/quarterly (copy)_2026690207685591040,,,metadata-record,data type,boolean,,BOOL,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Row Label Value (copy) 1,Row Label Value (copy) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Row Label Value (copy) 1,Row Label Value (copy) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Row Label Value (copy) 1,Row Label Value (copy) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Start compare date (copy)_3987233819956228123,Start compare date (copy)_3987233819956228123,,,metadata-record,data type,boolean,,BOOL,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Start compare date (copy)_5052053619958259713,Start compare date (copy)_5052053619958259713,,,metadata-record,data type,boolean,,BOOL,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech / Non Tech,Tech / Non Tech,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech / Non Tech,Tech / Non Tech,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech / Non Tech,Tech / Non Tech,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech/Biz/Ops new (group),Tech/Biz/Ops new (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech/Biz/Ops new (group),Tech/Biz/Ops new (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tech/Biz/Ops new (group),Tech/Biz/Ops new (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tenure Group (group),Tenure Group (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tenure Group (group),Tenure Group (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Tenure Group (group),Tenure Group (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group) 1,Termination Reason (group) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group) 1,Termination Reason (group) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group) 1,Termination Reason (group) 1,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group),Termination Reason (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group),Termination Reason (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Termination Reason (group),Termination Reason (group),,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Text for heading (copy)_5947073718308646920,Text for heading (copy)_5947073718308646920,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Text for heading (copy)_5947073718308646920,Text for heading (copy)_5947073718308646920,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Text for heading (copy)_5947073718308646920,Text for heading (copy)_5947073718308646920,,,metadata-record,data type,string,,VARCHAR,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
Monthly Attrition AC Priv.twb,column,v_headcount_terminations_finance_mapping,v_headcount_terminations_finance_mapping,Week custom (copy)_1475069678327795712,Week custom (copy)_1475069678327795712,,,metadata-record,data type,integer,,INT64,Full,Full,,command_line,success,2025-12-18 19:58:01.102705,2025-12-18 19:58:05.605683,de87b6828e32d62dcb76adea84c56b64,,,2025-12-18 19:58:05.613624
